2.219153498626310617e-01 2.221830926462394218e-01 2.224484233326981530e-01 2.227129499867736562e-01 2.229742605113163578e-01 2.232371791006254602e-01 2.234968815604017334e-01 2.237598001497108358e-01 2.240219147066367378e-01 2.242848332959458402e-01 2.245485559176381429e-01 2.248138866040968742e-01 2.250816293877052066e-01 2.253469600741639378e-01 2.256163109225387264e-01 2.258848577385302869e-01 2.261526005221386193e-01 2.264203433057469794e-01 2.266856739922057107e-01 2.269518087110476423e-01
2.232371791006254602e-01 2.234968815604017334e-01 2.237598001497108358e-01 2.240219147066367378e-01 2.242848332959458402e-01 2.245485559176381429e-01 2.248138866040968742e-01 2.250816293877052066e-01 2.253469600741639378e-01 2.256163109225387264e-01 2.258848577385302869e-01 2.261526005221386193e-01 2.264203433057469794e-01 2.266856739922057107e-01 2.269518087110476423e-01 2.272155313327399451e-01 2.274792539544322756e-01 2.277421725437413780e-01 2.280050911330504804e-01 2.282688137547427831e-01
2.245485559176381429e-01 2.248138866040968742e-01 2.250816293877052066e-01 2.253469600741639378e-01 2.256163109225387264e-01 2.258848577385302869e-01 2.261526005221386193e-01 2.264203433057469794e-01 2.266856739922057107e-01 2.269518087110476423e-01 2.272155313327399451e-01 2.274792539544322756e-01 2.277421725437413780e-01 2.280050911330504804e-01 2.282688137547427831e-01 2.285317323440518855e-01 2.287986710952770453e-01 2.290672179112686058e-01 2.293381768244097674e-01 2.296131558994670141e-01
2.258848577385302869e-01 2.261526005221386193e-01 2.264203433057469794e-01 2.266856739922057107e-01 2.269518087110476423e-01 2.272155313327399451e-01 2.274792539544322756e-01 2.277421725437413780e-01 2.280050911330504804e-01 2.282688137547427831e-01 2.285317323440518855e-01 2.287986710952770453e-01 2.290672179112686058e-01 2.293381768244097674e-01 2.296131558994670141e-01 2.298873309421410327e-01 2.301647221143478805e-01 2.304429173189379287e-01 2.307195044587615762e-01 2.309952875662020233e-01
2.272155313327399451e-01 2.274792539544322756e-01 2.277421725437413780e-01 2.280050911330504804e-01 2.282688137547427831e-01 2.285317323440518855e-01 2.287986710952770453e-01 2.290672179112686058e-01 2.293381768244097674e-01 2.296131558994670141e-01 2.298873309421410327e-01 2.301647221143478805e-01 2.304429173189379287e-01 2.307195044587615762e-01 2.309952875662020233e-01 2.312710706736424426e-01 2.315460497486996894e-01 2.318194207589904798e-01 2.320935958016644984e-01 2.323669668119553167e-01
2.285317323440518855e-01 2.287986710952770453e-01 2.290672179112686058e-01 2.293381768244097674e-01 2.296131558994670141e-01 2.298873309421410327e-01 2.301647221143478805e-01 2.304429173189379287e-01 2.307195044587615762e-01 2.309952875662020233e-01 2.312710706736424426e-01 2.315460497486996894e-01 2.318194207589904798e-01 2.320935958016644984e-01 2.323669668119553167e-01 2.326403378222461349e-01 2.329129048001537250e-01 2.331854717780613429e-01 2.334572347235857326e-01 2.337306057338765508e-01
2.298873309421410327e-01 2.301647221143478805e-01 2.304429173189379287e-01 2.307195044587615762e-01 2.309952875662020233e-01 2.312710706736424426e-01 2.315460497486996894e-01 2.318194207589904798e-01 2.320935958016644984e-01 2.323669668119553167e-01 2.326403378222461349e-01 2.329129048001537250e-01 2.331854717780613429e-01 2.334572347235857326e-01 2.337306057338765508e-01 2.340023686794009405e-01 2.342757396896917310e-01 2.345499147323657496e-01 2.348200696131237386e-01 2.350918325586481283e-01
2.312710706736424426e-01 2.315460497486996894e-01 2.318194207589904798e-01 2.320935958016644984e-01 2.323669668119553167e-01 2.326403378222461349e-01 2.329129048001537250e-01 2.331854717780613429e-01 2.334572347235857326e-01 2.337306057338765508e-01 2.340023686794009405e-01 2.342757396896917310e-01 2.345499147323657496e-01 2.348200696131237386e-01 2.350918325586481283e-01 2.353611834070228892e-01 2.356281221582480490e-01 2.358942568770899806e-01 2.361563714340158826e-01 2.364200940557081854e-01
2.326403378222461349e-01 2.329129048001537250e-01 2.331854717780613429e-01 2.334572347235857326e-01 2.337306057338765508e-01 2.340023686794009405e-01 2.342757396896917310e-01 2.345499147323657496e-01 2.348200696131237386e-01 2.350918325586481283e-01 2.353611834070228892e-01 2.356281221582480490e-01 2.358942568770899806e-01 2.361563714340158826e-01 2.364200940557081854e-01 2.366814045802508870e-01 2.369427151047935609e-01 2.372040256293362348e-01 2.374653361538789365e-01 2.377290587755712392e-01
2.340023686794009405e-01 2.342757396896917310e-01 2.345499147323657496e-01 2.348200696131237386e-01 2.350918325586481283e-01 2.353611834070228892e-01 2.356281221582480490e-01 2.358942568770899806e-01 2.361563714340158826e-01 2.364200940557081854e-01 2.366814045802508870e-01 2.369427151047935609e-01 2.372040256293362348e-01 2.374653361538789365e-01 2.377290587755712392e-01 2.379927813972635697e-01 2.382597201484887017e-01 2.385266588997138337e-01 2.387960097480886223e-01 2.390645565640801828e-01
